WorkerId,SubmitTime,Answer 53,Answer 54,animacy,number,definiteness,tense,subject,sentence,response,rt,question_number,type
WC0MYUPWBXF6Z14GPEFF5IG4QV7FI1,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",inanimate,plural,indefinite,present,toilet,Toilets come in handy.,1,2682,47,target
K8PN9PWM393OCVWEOV6M7C4TAELDSO,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",inanimate,plural,indefinite,present,car,Cars drive on the road.,1,3668,46,target
ZBBK21ZQGNLZRW3IFY9661U9RN0A62,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",inanimate,singular,indefinite,present,chair,A chair belongs at a desk.,1,2686,45,target
61WC6UQECG6WHXMPR2MYI9PP47516Z,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",animate,plural,definite,present,penguin,The penguins keep warm by hugging.,1,6587,44,target
F33LK8ZXMY54N37K7FTONPBVNUVA14,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",inanimate,plural,definite,present,couch,The couches fold out into beds.,2,3469,43,target
G0KPS9GL2M3L6BRH8ANWNPO5GU2508,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",animate,plural,indefinite,present,gorilla,Gorillas swing from branches.,1,3997,42,target
UEO38Y19DOB3A5H591FDEPVYOG0E2L,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",animate,singular,indefinite,present,butterfly,A butterfly circles the flower.,2,2170,41,target
MAGGHQ23B4H5E5HTCJ7EE0IO7BRWXG,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",inanimate,singular,indefinite,present,computer,A computer makes research easier.,1,2622,40,target
N8QYHZFLA9KDWEZNSRN38KBV7S8UYT,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",animate,plural,indefinite,present,squirrel,Squirrels bury nuts around the forest.,1,3326,49,target
CQC5FYD75D05YI5UYPY6F01E32LIL1,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",animate,singular,definite,past,elephant,The elephant ate peanuts using its trunk.,2,4567,48,target
GRG40U6LSZCE9DTJ88DIFGISKSHXKE,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",inanimate,singular,indefinite,past,fence,A fence marked territory.,2,2657,6,target
Y5WCYDODYEKHHMDU5BYL85WS9JRLGA,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",animate,plural,definite,past,camel,The camels provided transportation in the desert.,2,3193,7,target
2UHX8WYUTO01LU88VMUPEHMKNYKU9Q,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",animate,singular,definite,past,zebra,The zebra is not extinct.,1,8620,4,example
GGHIJNSZ3XS0EV09LDC0JDN1HJQGAA,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",inanimate,singular,indefinite,past,football,A football deflated.,2,4147,5,target
3JZVGE9S2WNEWL6TBWJWAFOBQ5O915,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",inanimate,plural,indefinite,past,sword,Swords are weapons.,1,8723,2,example
6HL9NCJGEZWTD3PU7OM8AQUW0U55J3,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",inanimate,plural,definite,past,bus,The buses were blocking traffic.,2,4848,3,example
DB8G85E6FO6AE5YOT7G1IU14X5H3WI,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",animate,singular,indefinite,past,mouse,A mouse lives in my house.,2,9840,1,example
0JC83YFOID644XAB54OXIMYWTVKRI6,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",inanimate,plural,definite,present,boat,The boats sail peacefully.,2,4543,8,target
T9JMEQOXK0PZ548S4EEAZFVP18RMRB,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",animate,singular,indefinite,present,cat,A cat likes to meow.,1,3739,9,target
3RBOBJNZ6JMSYKYOF3TWI72I0BYXK5,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",inanimate,singular,definite,present,television,The television entertains the children.,1,4654,14,target
1POYL5QPWB8DHNUFDMOH0O0NLK1JQ9,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",animate,singular,definite,present,dolphin,The dolphin makes a crazy sound.,1,4493,15,target
SW8CFDLI9CJMTWZ89O9J6942HDL90A,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",animate,plural,definite,past,shark,The sharks circled the boat.,2,1863,16,target
VI3J5RXVP6NPE05P008U4N9GKOBK6N,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",animate,plural,indefinite,past,peacock,Peacocks flashed their tails.,2,3079,17,target
OEUUA4MA8UERLPVRZABRVY8J8R8QJE,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",animate,singular,indefinite,past,kangaroo,A kangaroo jumped across the road.,2,2350,10,target
G9YATDVEK8SH39HQE04BDXDGJQUJ1C,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",animate,singular,definite,present,pigeon,The pigeon coos and struts.,1,4277,11,target
I68HKQ0GXWXNOZY5ODJRYZ88YCPR9U,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",inanimate,plural,indefinite,past,marble,Marbles rolled down the slope.,2,2996,12,target
ZAJLJBOCFUT7PI38M552XA1T98M86H,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",inanimate,singular,indefinite,past,knife,A knife sliced through the warm bread.,2,2426,13,target
U064TBGOD36CKP9RZ8ML1Y7EKXWTD1,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",inanimate,plural,indefinite,present,towel,Towels hang from the rack.,2,2803,36,target
X3KBM2E8V6DJYRNTT0HYTFR5EHZUYX,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",animate,singular,indefinite,past,dog,A dog barked at the passerby.,2,2080,37,target
E0HSE3OZ4YMK11N5DFS5AS7KGRYTBO,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",inanimate,plural,definite,past,shirt,The shirts came in the mail.,2,1903,34,target
DDVHY6Z8FN4G49W4K7NER0HO3QDB6D,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",animate,plural,definite,present,fox,The foxes burrow in their dens.,2,3263,35,target
1GHIQV5F62AP3AUGXOPALFOVJGU0RQ,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",inanimate,singular,definite,past,piano,The piano played softly.,2,2217,18,target
L7VMHAGLUHI2R5D97EREZCTEPIRWQR,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",animate,singular,definite,present,rabbit,The rabbit scampers through the meadow.,1,5094,19,target
KOFMPHBUYTCTAVK5GEX6I8HB6QQCBG,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",animate,singular,definite,past,cheetah,The cheetah ran really fast.,2,2527,30,target
5QJOAPL11JW5CS4SHRAYZ2W9EQ5EXN,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",animate,plural,indefinite,past,lion,Lions lived in prides.,1,3195,31,target
S4RZAL7T2ESQB64KYZ1KM54866A4LW,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",inanimate,singular,definite,past,kite,The kite flew in the sky.,2,1777,38,target
MG7KO6UZRAQJ41DK4VUD960KKI1K3W,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",animate,plural,definite,past,pig,The pigs rolled in the mud.,2,2934,51,target
CYQ6HYHZ5OJ5EXWNP57X0LULIPJO27,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",inanimate,plural,indefinite,past,tire,Tires went flat.,2,4174,32,target
X1KU1REZ2DS1IVF7N5JT9J71M7IV80,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",inanimate,singular,definite,present,guitar,The guitar sounds good.,2,1990,52,target
B7YTT42DCRNMAO9Y5P30ONZD72RMX1,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",inanimate,singular,indefinite,present,computer,A computer makes research easier.,1,1371,50,target
M1293NBG3VF9JVI0LCDYRX2FAENLMX,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",animate,singular,definite,past,rabbit,The rabbit scampered through the meadow.,2,2447,33,target
T43HFFV8FOW2208O9YC5UBF6HTFUO2,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",inanimate,plural,definite,past,shirt,The shirts came in the mail.,2,1424,39,target
OJQLP5VZGDFXN5IV95PAAVZYU7XE65,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",inanimate,plural,definite,present,zipper,The zippers hiss closed.,2,4760,29,target
SV0TS6P4UVWPTX3PDJUIF50SXW5OHM,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",animate,plural,definite,past,owl,The owls hooted at night.,2,2902,28,target
077OTZJB0347VV5MB9SPYUNH041L9K,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",inanimate,plural,indefinite,present,marble,Marbles roll down the slope.,2,3649,25,target
RD5HCLJMT7U2PK0ET46OZV332ZW6WK,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",inanimate,singular,definite,past,television,The television entertained the children.,2,2361,24,target
ORZLV4S0VZAL9SJANGMOWGHYWNLRHM,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",inanimate,singular,indefinite,present,football,A football deflates.,2,3520,27,target
Y3MTUUCLW6D1V910T06RT0J394SWS2,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",inanimate,plural,indefinite,past,tire,Tires went flat.,2,3381,26,target
LH5AN4SV0Q3RV9JI0W2PZUP7Z1FIHO,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",inanimate,singular,indefinite,past,knife,A knife sliced through the warm bread.,2,157939,21,target
MBW38DVK921F7JA635WACTTYBCYKZE,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",inanimate,plural,definite,past,bicycle,The bicycles rode by the window.,2,2699,20,target
RTLZTNZGTFSF216TPWAZVMBYYQXGGD,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",animate,plural,definite,present,pig,The pigs roll in the mud.,2,3215,23,target
P3TTY5YBWBKEDJOQH79QIPNKIKL3IK,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",animate,singular,definite,past,dolphin,The dolphin made a crazy sound.,2,4461,22,target
RDV5JU2T8DG94BBXFP49WQVUW4MKR2,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",animate,singular,definite,past,elephant,The elephant ate peanuts using its trunk.,1,886,47,target
ETGCB0KA5M2JE6MXFHDUY6MX28KMC6,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",animate,plural,definite,present,camel,The camels provide transportation in the desert.,2,856,46,target
DYK8KI0O8B013C0C32QPYG5WAZ7JC6,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",animate,singular,definite,present,skunk,The skunk hurries into the woods.,2,857,45,target
AZ6J35U4KZLHO105Y2DYUIPYF778R9,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",inanimate,singular,indefinite,present,fence,A fence marks territory.,1,1101,44,target
S0GMI8MB0F4PI5RSGUWEX9VJY9G1GM,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",inanimate,singular,indefinite,present,light bulb,A light bulb explodes somewhere.,2,735,43,target
1W06OJP4MGPO5VH9Y9HC1K44MMIBPH,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",inanimate,singular,definite,present,kite,The kite flies in the sky.,2,766,42,target
NLMGOVGRHIVZD9QCXCMJ0UWLHBFKYJ,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",animate,singular,indefinite,present,kangaroo,A kangaroo jumps across the road.,1,849,41,target
GH62AS1YHTORKORS7ZT9PL4QVHLQVV,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",animate,singular,indefinite,present,dog,A dog barks at the passerby.,2,999,40,target
97T8W7MK3X0JNWMS5BOBX3SWES4YIS,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",animate,plural,definite,past,penguin,The penguins kept warm by hugging.,2,1303,49,target
KGFVVHCS5Y75W5NB09UYUCUP3WTXER,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",animate,plural,indefinite,present,peacock,Peacocks flash their tails.,2,1864,48,target
46KJ6BXKZW6SVXVDCEC4ADHQYMYKGF,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",inanimate,plural,indefinite,present,trumpet,Trumpets sound loud.,1,2650,6,target
O083N3U6WM2TXW083ZZZVJ6L6DSIO2,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",inanimate,plural,indefinite,present,toilet,Toilets come in handy.,1,1798,7,target
ODOUZHJTPHFY836IDDAWZ3Z7SEK9CH,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",animate,singular,indefinite,present,mouse,A mouse lives in my house.,2,5410,4,example
MACR5ARWO4IWI2U8QUB5ACU2YRGJVC,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",animate,plural,indefinite,present,squirrel,Squirrels bury nuts around the forest.,1,3748,5,target
6MDUPSFA4NBS7E8MZGFJTRO8VTEIF6,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",animate,singular,definite,present,zebra,The zebra is not extinct.,1,8275,2,example
FDW49OUD1LVCANPCST06JFF9D0410F,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",inanimate,plural,definite,present,bus,The buses were blocking traffic.,1,10024,3,example
HCEK7C175IDAR9DSHLHNNP527R25BW,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",inanimate,plural,indefinite,present,sword,Swords are weapons.,1,7874,1,example
AOYVEYJFKHXBUN1QOZ36N32V9UPU6H,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",animate,plural,indefinite,past,gorilla,Gorillas swung from branches.,2,2344,8,target
RQ4285C4F0IXUFGRB0DFUTUXPYI25O,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",inanimate,singular,indefinite,past,chair,A chair belonged at a desk.,2,2863,9,target
XHWW6LKXITI8GIB9ODWMZ6SFKDQ1HI,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",inanimate,plural,definite,present,boat,The boats sail peacefully.,2,2460,14,target
WKXKRHGRS2BWZQR5BKD4KXWBQ7FBGF,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",inanimate,plural,definite,past,lamp,The lamps lit up the room.,2,3014,15,target
FIKSH1WW877WUVLUVGCZ0E1S700PFL,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",inanimate,singular,definite,past,clock,The clock ticked very slowly.,2,2144,16,target
1OO27UUM9QLLLJSQYSRKV10EVJWI9Y,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",animate,singular,indefinite,past,butterfly,A butterfly circled the flower.,2,1911,17,target
KGQY89CC1J3HC1R5IWHLI8WFSIPFZB,Wed Jan 20 13:42:06 PST 2016,"""English""","""""",animate,singular,definite,past,pigeon,The pigeon cooed and strutted.,2,4169,10,target
