WorkerId,SubmitTime,language,experiment.type,animacy,number,definiteness,subject,sentence,sentence_id,response,rt,question_number,type
YYAR1F7P3DP17LSA40W0GNPIIL5NS9,Sat Apr 25 14:57:59 PDT 2015,"""english""",2,inanimate,plural,indefinite,piano,Pianos need to be tuned every so often.,3218,1,4038,87,target
NR6V3X2G83YEINERUVSEP9OY34G961,Sat Apr 25 14:57:59 PDT 2015,"""english""",2,inanimate,plural,indefinite,towel,Towels are a must for any home,1680,1,2918,86,target
KA97QKG8P8LJ7V8MV97M04JZ4YSHVS,Sat Apr 25 14:57:59 PDT 2015,"""english""",2,animate,singular,definite,kangaroo,The kangaroo Jumped over the fence,1364,2,3577,85,target
TWX4URE9CCSV9QXHGMBSGH12HQ01YB,Sat Apr 25 14:57:59 PDT 2015,"""english""",2,inanimate,plural,definite,zipper,The zippers refused to stay up - Thanksgiving had been a success.,4021,2,7373,84,target
NRA1W8G7F2FPO8A142NDR6JE8IXYAS,Sat Apr 25 14:57:59 PDT 2015,"""english""",2,animate,plural,indefinite,peacock,Peacocks are brightly colored,4254,1,3752,14,target
DB8FK4F4BC5LBZWOT89CXWU127JZ8S,Sat Apr 25 14:57:59 PDT 2015,"""english""",2,inanimate,plural,indefinite,bicycle,Bicycles are a great way to travel. ,3969,1,2518,15,target
OJORYLPRRVOOEALXIM6QFEBCHYO7TC,Sat Apr 25 14:57:59 PDT 2015,"""english""",2,animate,singular,indefinite,penguin,A penguin is a cute creature.,2301,2,5206,16,target
RKB3VQ2A1O99AD4WYPC2PIWBCW0OUI,Sat Apr 25 14:57:59 PDT 2015,"""english""",2,animate,singular,definite,fox,The fox crossed under the fence.,3484,2,3198,17,target
5CN5D0L7IQLOSCKJ6U5TJRBMSRQS7M,Sat Apr 25 14:57:59 PDT 2015,"""english""",2,animate,singular,definite,panda,The panda is a mammal.,2416,1,2456,10,target
3MIB95T4GCA3HSB9ZOP6NMS3TIL6KG,Sat Apr 25 14:57:59 PDT 2015,"""english""",2,inanimate,plural,definite,trumpet,The trumpets blared loudly as the King and Queen waved from their balcony.,899,2,7355,11,target
Y73HQOEMKFTQMAB4FLHX151GD8ECPI,Sat Apr 25 14:57:59 PDT 2015,"""english""",2,inanimate,singular,definite,towel,The towel needs to be washed,1089,2,3342,12,target
SF0PCA2ERK5QFW3P7J8YWPA2KEG796,Sat Apr 25 14:57:59 PDT 2015,"""english""",2,animate,singular,definite,elephant,The elephant is in the water.,387,2,3430,13,target
G62DPC0AESM568J49M09NKLTWNBZ6N,Sat Apr 25 14:57:59 PDT 2015,"""english""",2,inanimate,singular,definite,couch,The couch was full of laundry.,2098,2,2879,18,target
OAO7C2IFOHJ7K27EXYWEF24ALHVCT3,Sat Apr 25 14:57:59 PDT 2015,"""english""",2,inanimate,plural,definite,fence,"The fences were blue, having recently been painted.",3542,2,6084,19,target
800CE23ZUJIMC9WBO9P1Q21OCLUVTJ,Sat Apr 25 14:57:59 PDT 2015,"""english""",2,animate,plural,definite,butterfly,The butterflies migrated many miles.,3773,1,6061,98,target
8B98HTPHYRT1W04DDJ8A1CYAKBE9O0,Sat Apr 25 14:57:59 PDT 2015,"""english""",2,animate,plural,definite,squirrel,"The squirrels utterly destroyed the new bird feeder; clearly, this was war.",3984,2,3471,99,target
7B1M2QADOQ3O3B1Z52WVA76IOUPPNY,Sat Apr 25 14:57:59 PDT 2015,"""english""",2,inanimate,singular,indefinite,tire,A tire blew out when it ran over a sharp object.,1989,2,4167,94,target
ZUF6X3PI5NYPZYICXF521GMXJXSPKG,Sat Apr 25 14:57:59 PDT 2015,"""english""",2,inanimate,singular,indefinite,football,A football was tossed by the quarterback and landed in the stands.,2058,2,3278,95,target
9YV27GMOUAYB2TB9QGXP5KIRIQQ81T,Sat Apr 25 14:57:59 PDT 2015,"""english""",2,inanimate,singular,definite,bed,The bed is comfortable,3673,2,3343,96,target
455O121GH47E8B6YE8CEBZNKMSH35M,Sat Apr 25 14:57:59 PDT 2015,"""english""",2,animate,plural,definite,cat,The cats meowed.,1832,2,3199,97,target
J9U7OPBO42TFGEB8KGQJ47WS7LCMFK,Sat Apr 25 14:57:59 PDT 2015,"""english""",2,animate,plural,indefinite,gorilla,Gorillas take care of their young like humans.,948,1,3846,90,target
OMB7Q5RYIP2VLCT0U87LQGB5ZB4TOY,Sat Apr 25 14:57:59 PDT 2015,"""english""",2,inanimate,plural,definite,kite,The kites dance in the wind.,3651,2,3647,91,target
S7WT1KV6W30WS3055N4XTECQXDD36O,Sat Apr 25 14:57:59 PDT 2015,"""english""",2,animate,singular,indefinite,bear,A bear is a large animal,1422,1,1796,92,target
M3GX3NF9GW9VBU2Z7IRYJRTF3YOVNL,Sat Apr 25 14:57:59 PDT 2015,"""english""",2,animate,plural,indefinite,kangaroo,Kangaroos are marsupials.,202,1,1744,93,target
0ALDU10QR4C30ML1M77QYSGLOXVK6X,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,plural,indefinite,television,Televisions show enetertainment,3348,1,6902,61,target
Z8RP1QV5U70SQYQHLQV7IJWJS5H9IW,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,singular,indefinite,turtle,A turtle moved slowly across the grass.,1145,2,5034,60,target
LAOKIZCV4IW8COVUPKJOX5IWRTQHLG,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,singular,indefinite,cat,A cat lays in the sun and sleeps all day.,63,2,6383,63,target
ELCGL1GVVXEF51HQFC31EK747V7AS2,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,singular,indefinite,trumpet,A trumpet is very loud.,439,1,6758,62,target
4GLX0B9N9TPURKI64UULSXDULWSCRG,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,plural,definite,football,The footballs were flat.,4305,2,4271,65,target
9FV5XVPE3JUCVF7HPPJHBZ1HDZ3KGY,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,plural,indefinite,cow,Cows go MOO!,2155,1,2910,64,target
L7X0BUHW1XWCHMQQU5RVRZ7N2Z4SD7,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,singular,indefinite,bear,A bear is a large animal,1422,1,4293,67,target
5JHFLTAETX0UBATV38GHINBVWAJ7NG,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,plural,indefinite,piano,Pianos need to be tuned every so often.,3218,1,3479,66,target
UZ3BSHSUQ5XYNHCDUHJ4JK8MNS42QV,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,singular,indefinite,pigeon,A pigeon STOOD ON THE ROOF. ,3118,2,14525,69,target
NZUWAWSM4POKSA1S35XD6UMA913I2I,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,plural,indefinite,towel,Towels are a must for any home,1680,1,3703,68,target
3RI3GRPLU0ZEUMQL7SZYQ2E1MO77YA,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,singular,definite,couch,The couch was full of laundry.,2098,2,3805,72,target
QQ9X89JZT65ZZ5GGHM4TKB7NSISZ39,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,plural,definite,tire,The tires on the car were flat.,3398,2,4360,73,target
0A72DJJ3Q6YKO137NCGJ61PM0577H8,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,singular,indefinite,chair,A chair is available if you need a seat.,1307,2,14857,70,target
RIGEOXO03JJA3DH2Z2NVN0ZEYM4CJ9,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,singular,indefinite,toilet,A toilet should be cleaned regularly.,279,1,7981,71,target
IBBIUCVGF3ZFWJPS8RN0P1UDPQMLLT,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,plural,indefinite,elephant,Elephants like to trumpet when they are happy.,3598,1,5597,76,target
YPM2E6GT81WO54ZP36CXEC7KOLQTTA,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,singular,definite,cheetah,The cheetah is fast.,2897,1,5807,77,target
TOMZAXOAZINHAHYIIHI2SWQANL20LG,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,plural,indefinite,peacock,Peacocks are brightly colored,4254,1,23385,74,target
ONDEI2AQ7JQ7RFE4B0O73Q6B36Z03M,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,plural,definite,pig,The pigs squealed in the mud.,655,2,8998,75,target
DCGSCWHXMGELK8ZQDAMWV92H8VMTQ3,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,singular,indefinite,car,A car needs gas,380,1,3973,78,target
UJCABYPMMJ9JC5LRT3J5NA5YZTSZ55,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,plural,indefinite,marble,Marbles are made of glass.,2217,1,4220,79,target
ENAKYHDS0L0T5UUE1V4GQDT6KDFRT2,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,plural,indefinite,panda,Pandas chewed bamboo in their cages at the zoo.,2042,2,17360,47,target
E5JGTMAPY1YUDPSX98ZWZMHRKA48Q6,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,singular,definite,cow,The cow is mooing.,3808,2,4120,46,target
H06YP6EV4WILGPK14F32CTAM7S48QM,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,plural,definite,squirrel,"The squirrels utterly destroyed the new bird feeder; clearly, this was war.",3984,2,6355,45,target
KGG8V8QSO8LRPGAAVESNPKRGR2AHFP,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,singular,definite,panda,The panda is a mammal.,2416,1,5608,44,target
790O67NZFSD9T4DA42D091C8TNRQEK,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,plural,indefinite,lion,Lions eat meat.,1254,1,3531,43,target
4SBPQXREKHDLQR7TVAADSJGVRY2IZW,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,plural,indefinite,fox,Foxes ran from the hunters.,187,2,12392,42,target
KL4W55HVXGLEGKTZFB26GGGUWHEY4O,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,plural,definite,car,The cars were all convertibles.,3849,1,8043,41,target
OV828S1UL2VRKRFZDSA4VJGZNKWW4W,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,plural,indefinite,computer,Computers are getting smaller.,2881,1,4099,40,target
5PRI81MDBOC6CBMPDM9I8ECUNVMDPV,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,plural,indefinite,camel,Camels are very uncomfortable to ride on without a saddle.,1725,1,9637,49,target
WCQORSYXXIUSWUJC1G4B75LJV63VPZ,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,singular,definite,shirt,The shirt is very wrinkled.,3661,2,7657,48,target
NA8EQEK4B74ZUXJVIAPOX292WMVQF2,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,plural,definite,butterfly,The butterflies migrated many miles.,3773,2,3457,58,target
1IVKM4EWUN22HP68A75O7BH7M2Q0R4,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,singular,definite,lion,The lion is in the zoo.,3302,2,3380,59,target
JQEDEF945MI1C5PA9UMTU60QUK72J3,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,plural,definite,fence,"The fences were blue, having recently been painted.",3542,2,7245,50,target
B3NR989P3KJOILQBZZHVQ88I9KCER8,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,plural,definite,owl,The owls hooted in the cold night air.,888,2,3693,51,target
UQ7N3IEP8MOWOCKQZ81GMXY22JCM0D,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,singular,indefinite,boat,A boat sailed the sea.,2093,2,2747,52,target
L487DE9NQLV5IDIQWJ2NT2M38O4RA4,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,singular,indefinite,pig,A pig was wallowing in the mud.,4124,2,2680,53,target
HTX1J5OZQ0GAWVASDDKB6AD2X92UUZ,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,singular,indefinite,shark,A shark can bite hard.,591,1,6553,54,target
Y5ZOEY6A1OE6GMYO4JDSZ2IVTYE3FM,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,plural,indefinite,bed,Beds were brought and the children had somewhere nice to sleep during the storm.,2615,2,11160,55,target
BSVPWG8TMUPLMI3698RUGZ7VRNBBYZ,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,singular,definite,camel,The camel uses his humps to conserve water,301,1,8426,56,target
0HA5WA8QOJXB0UQ44XWMH2BDOGET18,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,plural,definite,light bulb,The light bulbs crashed to the floor.,2853,2,8660,57,target
2HFF69BM1WFHWTCFK2R5RRX3M3CYF6,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,singular,indefinite,penguin,A penguin is a cute creature.,2301,1,4391,29,target
ZXGLQZF9F7PHJABSQG84FXXLXFUWKN,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,plural,indefinite,shirt,Shirts need to be ironed.,2276,1,4423,28,target
G9YRC1GOLRUX6VG1A5XHWHIV7L64LD,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,plural,indefinite,knife,Knives flew through the air at the target. ,1575,2,5824,25,target
LCVR1HTFXWOEP0Y7B1A3XASD9A0EZX,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,plural,definite,zipper,The zippers refused to stay up - Thanksgiving had been a success.,4021,2,8743,24,target
7BQOBH15JE42KVDUZCHXO58FEMPBGS,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,plural,definite,bear,The bears were scary,3001,2,5460,27,target
YFDX1OH5FCSS5IRDBSCQBFKU6LOEWT,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,singular,definite,piano,The piano needed tuning,336,2,3496,26,target
O5B4SHPW9DBEFKSXSRD4NOMX45D2U2,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,plural,indefinite,kangaroo,Kangaroos are marsupials.,202,1,7919,21,target
6JOSXVJUFHRO4I6TZ9R2ZVEWOF8VVT,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,singular,indefinite,football,A football was tossed by the quarterback and landed in the stands.,2058,2,7453,20,target
WH8Z4HQWZO0ZQILJ7JY2FKJK2XOVI0,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,singular,indefinite,butterfly,A butterfly fluttered across the blue sky.,1978,2,8633,23,target
VWRJ8KH743LQR0F1QB4ANUUG1YFXKJ,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,singular,definite,kangaroo,The kangaroo Jumped over the fence,1364,2,5287,22,target
DR4Q3S9OYUJW2BOAU3IPLRHL4V8HM8,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,plural,definite,dolphin,The dolphins are always a popular attraction.,1478,2,5662,100,target
DX6T2XI7Q0JLWPRUHNKNETANQ158ZW,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,singular,definite,skunk,The skunk made an awful smell,2030,2,5570,6,target
XRIVRWC8XGS3SL4MPLG8O8ME3MZ63V,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,plural,definite,kite,The kites dance in the wind.,3651,1,13403,7,target
SLODNJTWBF65OJNWJXEMMSGU9LCW8F,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,singular,definite,zebra,The zebra is not extinct.,3651,1,11620,4,example
QMY3J0J89LC1BBNR4FRRV7BQLVJ1KR,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,singular,definite,elephant,The elephant is in the water.,387,2,5930,5,target
X2I2Z79IBGM5762ZIK0U94C9OO0GBI,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,singular,indefinite,mouse,A mouse lives in my house.,387,2,6730,2,example
KWK3HX7N5D5OT7EWIBKFHTL86VD8YD,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,plural,indefinite,sword,Swords are weapons.,387,1,11069,3,example
R7KAOE99Q4ZT69LEMVSBT6AYD38RTP,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,plural,definite,bus,The buses were blocking traffic.,387,2,18373,1,example
E4818HEBVNRS5HH3MKEHVHEY8H4F9O,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,singular,definite,rabbit,The rabbit was hopping across the field.,1479,2,15070,8,target
18UT7D4FDJDAF7HWQU86LT2VZMT4Z8,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,plural,indefinite,gorilla,Gorillas take care of their young like humans.,948,1,8897,9,target
TR8UTSGWNCUP8N2O84DQYLH35FOWFE,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,plural,indefinite,skunk,Skunks are cute but stinky.,3776,1,8784,38,target
VA4HWUD9PUBHNAJ746X4T97TQYITNM,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,singular,indefinite,squirrel,A squirrel runs up the tree.,518,2,9913,39,target
DVGAXD695NYZLW1TBJ1RZD0CQMR28J,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,singular,indefinite,tire,A tire blew out when it ran over a sharp object.,1989,2,4880,36,target
Q73U65UQCTZ2ADNLJVB5CDMGPWWM7Q,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,singular,indefinite,kite,A kite was flying high above the sand dune.,1745,2,4477,37,target
6JW8KNFSG254FL2V7WQQLBR5SJFB1N,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,plural,indefinite,rabbit,Rabbits are hungry for carrots.,1167,1,5296,34,target
3E6SL7UN05JK7S7235QLBUCGB72N5J,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,plural,definite,cat,The cats meowed.,1832,2,3336,35,target
6ZT8LNBP6425QSB0KYN453YMSWHNLZ,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,singular,definite,fox,The fox crossed under the fence.,3484,2,4006,32,target
3SKG9GFH57NN3Q6QL4AZ2QJ11FXYUI,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,singular,definite,bed,The bed is comfortable,3673,2,2981,33,target
FH3PXZHCC7OFP8JQ12858YPF3SFCW2,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,plural,definite,trumpet,The trumpets blared loudly as the King and Queen waved from their balcony.,899,2,6263,30,target
XXNZG636XY7JNWOVN5KCCC2DJ4A5VC,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,singular,indefinite,fence,A fence is white.,3835,1,5517,31,target
6XBEGT3GATW4O5LQCC9JYN2TYQJD1F,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,plural,definite,dog,The dogs like to chase cats,324,2,3940,89,target
2Y82KPGQFMEUEWTMZ7XPPHMIWCUYRY,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,singular,indefinite,light bulb,A light bulb turned on.,2128,2,5033,88,target
WKS625MLG374BA23LCV82853G4U5M8,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,singular,indefinite,owl,An owl lived in the oak tree in the back yard.,220,2,4071,83,target
4F0DUBIMADIXB0EWHLPNYXBII15S0J,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,singular,definite,gorilla,The gorilla is an amazing jungle animal.,3222,1,6272,82,target
0D0PQGUJKJLGVC3S8Q7E9HI244R5YC,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,singular,definite,clock,The clock chimed away,3272,2,3323,81,target
V549UOULUF75PPJZJ81TJM21TZ3E3U,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,plural,definite,lamp,The lamps lit up the entire room with their glow,4112,2,4747,80,target
S58JI801N7ERM0HYXSZFKKP4A4CQYR,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,plural,definite,shark,The sharks swam frantically.,2547,2,3084,87,target
AEWEOZ5IUESZ2SFV7ZGA9GWU3VGBNN,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,plural,definite,toilet,The toilets flushed automatically.,3168,2,4318,86,target
4REMGC7SINXQN6CB9MT8PEV63K49AX,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,plural,definite,turtle,The turtles Have shells on their backs,1378,2,7265,85,target
TEZ63FN6AZEVSLWPN15OHQXFMH9UKZ,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,plural,definite,penguin,The penguins waddled.,1040,2,2903,84,target
7QM0AGA0V1EEPXX5RBSW04J7TOJOY4,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,singular,definite,marble,The marble was rolling down the stars.,181,2,4857,14,target
KN9BSVUJEX2KEAPEZ83GR1JFZTLZV5,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,singular,definite,towel,The towel needs to be washed,1089,2,8596,15,target
WVTRAK4SR10WIRNGBQHFSPVY6HYPPF,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,plural,definite,pigeon,The pigeons eat seeds.,608,2,7556,16,target
LATEUZWO8847ZSZ1K20QZO8XXM0PJB,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,singular,definite,guitar,The guitar was out of tune.,2710,2,3784,17,target
TIJZ943K9T76WQH0HHW6WVM51PMU4M,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,singular,indefinite,dolphin,A dolphin got caught in our fishing nets.,1277,2,6813,10,target
I2RC64IKKIEYP044ZFMCXDSXBN796M,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,plural,indefinite,clock,Clocks sometimes chime the hour.,3173,1,7030,11,target
OECU5JLDXVPC1XD25T4519XMN9XF46,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,singular,indefinite,lamp,A lamp  or a torch are the most common light sources for dungeoneering.,3195,1,7822,12,target
N1K2ET0DPMAUUFG3I12OBLCSOT3ISV,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,plural,indefinite,bicycle,Bicycles are a great way to travel. ,3969,1,3393,13,target
P7SLPM8GMB6HIOWMZEG7D3XOYCL58W,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,singular,definite,knife,The knife snapped the moment it pierced the skin of the sweet potato.,4022,2,12806,18,target
WAXYO1JTD2Z54XS07WWWVPCP65QLP6,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,singular,indefinite,dog,A dog was running wild in our neighborhood.,910,2,7244,19,target
LANJMR3JQD9E4V455SEPC7MBAADSXU,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,singular,definite,peacock,The peacock PROUDLY SHOWED ITS COLORS. ,3139,2,5876,98,target
TPDUWMBG5VUSGI7SICHJK4UUC06H1I,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,singular,definite,television,The television turned on by itself.,3400,2,3962,99,target
23SPR4F9O1LANHMPR9GQ5O8JRD1EPK,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,singular,indefinite,zipper,A zipper can often get stuck. ,4292,1,3660,94,target
ODZX6JZ95SDB2GCIU1KWWCFGXN5CK7,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,animate,plural,indefinite,cheetah,Cheetahs are dangerous animals.,1915,1,2648,95,target
G65RITP8BD3OAN4OS6RALRTR12N61E,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,plural,indefinite,guitar,Guitars are the most popular instrument of country artists.,48,1,6025,96,target
IAKFA6QIRK387ONF75CR35GP8AEH5F,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,plural,definite,boat,The boats are in the harbor.,2901,1,4030,97,target
15ZOOVWBBDUGY4M4WO0R5EF42C1HLB,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,singular,definite,bicycle,The bicycle crashed into the fence.,3193,2,3185,90,target
PHXYY6OXXBG0IOCA9P7VVX488YONP3,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,plural,definite,chair,The chairs are stack up against the wall.,405,2,4661,91,target
015X57R2LBTW1LN2J750VD16ECTNYU,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,singular,definite,computer,The computer just stopped working.,2297,2,3944,92,target
4OMQ8JRKBZME4GGAIC1JBH6GEWEU5O,Sat Apr 25 14:59:01 PDT 2015,"""English""",2,inanimate,plural,indefinite,couch,Couches are comfortable. ,127,1,3936,93,target
W0I631QTB0ER5TWKD1M2NMWY39BHY3,Sat Apr 25 15:02:37 PDT 2015,"""English""",2,inanimate,plural,definite,car,The cars were all convertibles.,3849,2,2331,61,target
KMF48YZE8QNEKSSJXN8FEL67CC8QMR,Sat Apr 25 15:02:37 PDT 2015,"""English""",2,inanimate,plural,indefinite,piano,Pianos need to be tuned every so often.,3218,1,1919,60,target
IVRTY69680U6MQ7RLUXX6X8ZP455QB,Sat Apr 25 15:02:37 PDT 2015,"""English""",2,inanimate,plural,indefinite,couch,Couches are comfortable. ,127,1,1716,63,target
